-5.267404800000000109e-02,2.873129799999999887e-02,9.636955999999999634e+00,7.902668942073900000e+13
-4.309694499999999762e-02,2.873129799999999887e-02,9.636955999999999634e+00,7.902669142210500000e+13
-4.309694499999999762e-02,3.351984999999999687e-02,9.632168000000000063e+00,7.902669342343800000e+13
-4.309694499999999762e-02,3.351984999999999687e-02,9.632168000000000063e+00,7.902669542483800000e+13
-4.309694499999999762e-02,2.873129799999999887e-02,9.632168000000000063e+00,7.902669742620400000e+13
-4.309694499999999762e-02,2.873129799999999887e-02,9.632168000000000063e+00,7.902669942753700000e+13
-4.309694499999999762e-02,2.873129799999999887e-02,9.632168000000000063e+00,7.902670142887000000e+13
-4.309694499999999762e-02,1.675992499999999844e-02,9.632168000000000063e+00,7.902670343023600000e+13
-4.788549599999999962e-02,1.675992499999999844e-02,9.632168000000000063e+00,7.902670543156900000e+13
-4.070267000000000329e-02,1.675992499999999844e-02,9.632168000000000063e+00,7.902670743290200000e+13
-4.070267000000000329e-02,1.675992499999999844e-02,9.632168000000000063e+00,7.902670943540200000e+13
-4.070267000000000329e-02,2.633702400000000055e-02,9.632168000000000063e+00,7.902671143673500000e+13
-4.309694499999999762e-02,3.351984999999999687e-02,9.632168000000000063e+00,7.902671343733500000e+13
-4.309694499999999762e-02,3.351984999999999687e-02,9.632168000000000063e+00,7.902671543870100000e+13
-4.309694499999999762e-02,3.351984999999999687e-02,9.634562000000000737e+00,7.902671744003400000e+13
-4.309694499999999762e-02,2.633702400000000055e-02,9.636955999999999634e+00,7.902671944136700000e+13
-5.027977000000000141e-02,2.633702400000000055e-02,9.639350000000000307e+00,7.902672144393300000e+13
-5.267404800000000109e-02,2.633702400000000055e-02,9.641745000000000232e+00,7.902672344526600000e+13
-5.506831999999999699e-02,3.112557200000000066e-02,9.641745000000000232e+00,7.902672544659900000e+13
-5.746259499999999826e-02,2.633702400000000055e-02,9.639350000000000307e+00,7.902672744789900000e+13
-5.746259499999999826e-02,2.633702400000000055e-02,9.639350000000000307e+00,7.902672944923200000e+13
-5.746259499999999826e-02,2.633702400000000055e-02,9.639350000000000307e+00,7.902673145056500000e+13
-5.506831999999999699e-02,3.112557200000000066e-02,9.641745000000000232e+00,7.902673345186500000e+13
-5.027977000000000141e-02,3.112557200000000066e-02,9.639350000000000307e+00,7.902673545319800000e+13
-5.027977000000000141e-02,2.633702400000000055e-02,9.639350000000000307e+00,7.902673745446400000e+13
-4.788549599999999962e-02,2.633702400000000055e-02,9.639350000000000307e+00,7.902673945576400000e+13
-4.549122199999999783e-02,3.112557200000000066e-02,9.641745000000000232e+00,7.902674145703000000e+13
-4.309694499999999762e-02,3.112557200000000066e-02,9.644138999999999129e+00,7.902674345843000000e+13
-4.070267000000000329e-02,3.112557200000000066e-02,9.641745000000000232e+00,7.902674545973000000e+13
-3.591412299999999919e-02,2.873129799999999887e-02,9.639350000000000307e+00,7.902674746099600000e+13
-4.070267000000000329e-02,2.873129799999999887e-02,9.641745000000000232e+00,7.902674946236200000e+13
-4.070267000000000329e-02,3.112557200000000066e-02,9.641745000000000232e+00,7.902675146369500000e+13
-3.591412299999999919e-02,3.112557200000000066e-02,9.644138999999999129e+00,7.902675346502800000e+13
-3.591412299999999919e-02,3.830839700000000098e-02,9.641745000000000232e+00,7.902675546632800000e+13
-3.591412299999999919e-02,3.830839700000000098e-02,9.639350000000000307e+00,7.902675746766100000e+13
-3.591412299999999919e-02,3.830839700000000098e-02,9.639350000000000307e+00,7.902675946922700000e+13
-3.591412299999999919e-02,3.830839700000000098e-02,9.639350000000000307e+00,7.902676147059300000e+13
-3.591412299999999919e-02,3.351984999999999687e-02,9.629773000000000138e+00,7.902676347192600000e+13
-3.591412299999999919e-02,3.112557200000000066e-02,9.629773000000000138e+00,7.902676547332600000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902676747469200000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902676947465800000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.636955999999999634e+00,7.902677147599100000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.636955999999999634e+00,7.902677347739100000e+13
-5.267404800000000109e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902677547872400000e+13
-5.027977000000000141e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902677748005700000e+13
-5.027977000000000141e-02,3.591412299999999919e-02,9.636955999999999634e+00,7.902677948142300000e+13
-5.027977000000000141e-02,3.591412299999999919e-02,9.636955999999999634e+00,7.902678148155600000e+13
-4.549122199999999783e-02,3.351984999999999687e-02,9.632168000000000063e+00,7.902678348288900000e+13
-4.549122199999999783e-02,3.591412299999999919e-02,9.629773000000000138e+00,7.902678548432200000e+13
-4.309694499999999762e-02,2.873129799999999887e-02,9.627378999999999465e+00,7.902678748565500000e+13
-3.830839700000000098e-02,2.873129799999999887e-02,9.620195999999999970e+00,7.902678948698800000e+13
-4.549122199999999783e-02,3.830839700000000098e-02,9.617801999999999296e+00,7.902679148835400000e+13
-3.351984999999999687e-02,3.830839700000000098e-02,9.615408000000000399e+00,7.902679348968700000e+13
-3.351984999999999687e-02,4.309694499999999762e-02,9.615408000000000399e+00,7.902679549102000000e+13
-3.351984999999999687e-02,4.309694499999999762e-02,9.617801999999999296e+00,7.902679749238600000e+13
-3.830839700000000098e-02,3.830839700000000098e-02,9.617801999999999296e+00,7.902679949371900000e+13
-4.549122199999999783e-02,3.830839700000000098e-02,9.624985000000000568e+00,7.902680149505200000e+13
-4.549122199999999783e-02,3.112557200000000066e-02,9.636955999999999634e+00,7.902680349635200000e+13
-5.506831999999999699e-02,2.633702400000000055e-02,9.636955999999999634e+00,7.902680549768500000e+13
-5.746259499999999826e-02,2.633702400000000055e-02,9.641745000000000232e+00,7.902680749901800000e+13
-5.746259499999999826e-02,2.633702400000000055e-02,9.636955999999999634e+00,7.902680950035100000e+13
-5.746259499999999826e-02,2.873129799999999887e-02,9.636955999999999634e+00,7.902681150168400000e+13
-5.506831999999999699e-02,2.873129799999999887e-02,9.636955999999999634e+00,7.902681350301700000e+13
-5.506831999999999699e-02,3.112557200000000066e-02,9.636955999999999634e+00,7.902681550441700000e+13
-4.788549599999999962e-02,3.112557200000000066e-02,9.636955999999999634e+00,7.902681750548300000e+13
-4.788549599999999962e-02,3.112557200000000066e-02,9.636955999999999634e+00,7.902681950664900000e+13
-4.549122199999999783e-02,3.830839700000000098e-02,9.636955999999999634e+00,7.902682150798200000e+13
-4.549122199999999783e-02,3.830839700000000098e-02,9.636955999999999634e+00,7.902682350931500000e+13
-4.549122199999999783e-02,3.830839700000000098e-02,9.636955999999999634e+00,7.902682551064800000e+13
-4.309694499999999762e-02,3.830839700000000098e-02,9.636955999999999634e+00,7.902682751198100000e+13
-4.309694499999999762e-02,3.591412299999999919e-02,9.636955999999999634e+00,7.902682951354700000e+13
-4.309694499999999762e-02,3.112557200000000066e-02,9.636955999999999634e+00,7.902683151494700000e+13
-4.309694499999999762e-02,2.394274799999999981e-02,9.639350000000000307e+00,7.902683351624700000e+13
-4.309694499999999762e-02,2.394274799999999981e-02,9.639350000000000307e+00,7.902683551758000000e+13
-4.309694499999999762e-02,2.394274799999999981e-02,9.639350000000000307e+00,7.902683751894600000e+13
-4.309694499999999762e-02,2.394274799999999981e-02,9.639350000000000307e+00,7.902683952027900000e+13
-4.309694499999999762e-02,2.394274799999999981e-02,9.639350000000000307e+00,7.902684152161200000e+13
-4.070267000000000329e-02,2.394274799999999981e-02,9.639350000000000307e+00,7.902684352297800000e+13
-4.070267000000000329e-02,3.351984999999999687e-02,9.639350000000000307e+00,7.902684552431100000e+13
-4.070267000000000329e-02,3.351984999999999687e-02,9.639350000000000307e+00,7.902684752564400000e+13
-4.070267000000000329e-02,3.351984999999999687e-02,9.639350000000000307e+00,7.902684952777700000e+13
-4.070267000000000329e-02,3.830839700000000098e-02,9.636955999999999634e+00,7.902685152917700000e+13
-4.070267000000000329e-02,3.830839700000000098e-02,9.636955999999999634e+00,7.902685353051000000e+13
-4.549122199999999783e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902685553194300000e+13
-4.549122199999999783e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902685753327600000e+13
-4.070267000000000329e-02,3.351984999999999687e-02,9.634562000000000737e+00,7.902685953460900000e+13
-4.070267000000000329e-02,3.351984999999999687e-02,9.634562000000000737e+00,7.902686153604200000e+13
-3.830839700000000098e-02,3.351984999999999687e-02,9.629773000000000138e+00,7.902686353974200000e+13
-3.830839700000000098e-02,3.351984999999999687e-02,9.627378999999999465e+00,7.902686554107500000e+13
-3.830839700000000098e-02,3.351984999999999687e-02,9.620195999999999970e+00,7.902686754244100000e+13
-3.112557200000000066e-02,3.351984999999999687e-02,9.620195999999999970e+00,7.902686954384100000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.615408000000000399e+00,7.902687154517400000e+13
-3.112557200000000066e-02,4.070267000000000329e-02,9.615408000000000399e+00,7.902687354654000000e+13
-3.112557200000000066e-02,3.830839700000000098e-02,9.615408000000000399e+00,7.902687554780600000e+13
-3.112557200000000066e-02,3.591412299999999919e-02,9.615408000000000399e+00,7.902687754947200000e+13
-3.112557200000000066e-02,3.591412299999999919e-02,9.620195999999999970e+00,7.902687955147200000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.624985000000000568e+00,7.902688155287200000e+13
-4.070267000000000329e-02,3.591412299999999919e-02,9.636955999999999634e+00,7.902688355420500000e+13
-4.070267000000000329e-02,3.591412299999999919e-02,9.636955999999999634e+00,7.902688555550500000e+13
-4.788549599999999962e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902688756200500000e+13
-5.027977000000000141e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902688956340500000e+13
-5.027977000000000141e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902689156470500000e+13
-5.267404800000000109e-02,3.351984999999999687e-02,9.639350000000000307e+00,7.902689356603800000e+13
-5.506831999999999699e-02,2.633702400000000055e-02,9.629773000000000138e+00,7.902689556740400000e+13
-5.746259499999999826e-02,2.394274799999999981e-02,9.627378999999999465e+00,7.902689756873700000e+13
-5.746259499999999826e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902689957007000000e+13
-5.746259499999999826e-02,2.394274799999999981e-02,9.627378999999999465e+00,7.902690157143600000e+13
-5.746259499999999826e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902690357276900000e+13
-5.746259499999999826e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902690557410200000e+13
-5.746259499999999826e-02,2.873129799999999887e-02,9.632168000000000063e+00,7.902690757550200000e+13
-5.506831999999999699e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902690957623500000e+13
-5.506831999999999699e-02,3.591412299999999919e-02,9.641745000000000232e+00,7.902691157823500000e+13
-5.506831999999999699e-02,3.830839700000000098e-02,9.641745000000000232e+00,7.902691357960100000e+13
-5.506831999999999699e-02,3.830839700000000098e-02,9.641745000000000232e+00,7.902691558093400000e+13
-5.506831999999999699e-02,3.591412299999999919e-02,9.641745000000000232e+00,7.902691758233400000e+13
-4.549122199999999783e-02,2.873129799999999887e-02,9.634562000000000737e+00,7.902691958370000000e+13
-4.549122199999999783e-02,2.633702400000000055e-02,9.632168000000000063e+00,7.902692158496600000e+13
-4.549122199999999783e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902692358393200000e+13
-4.549122199999999783e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902692558529800000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902692758663100000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902692958789700000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902693158926300000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902693359066300000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902693559199600000e+13
-5.027977000000000141e-02,2.154847199999999907e-02,9.639350000000000307e+00,7.902693759329600000e+13
-5.267404800000000109e-02,1.915419800000000075e-02,9.639350000000000307e+00,7.902693959399600000e+13
-5.267404800000000109e-02,2.154847199999999907e-02,9.639350000000000307e+00,7.902694159526200000e+13
-5.027977000000000141e-02,2.154847199999999907e-02,9.639350000000000307e+00,7.902694359662800000e+13
-4.788549599999999962e-02,2.154847199999999907e-02,9.646532999999999802e+00,7.902694559802800000e+13
-4.549122199999999783e-02,3.112557200000000066e-02,9.646532999999999802e+00,7.902694759419400000e+13
-4.070267000000000329e-02,3.351984999999999687e-02,9.646532999999999802e+00,7.902694959549400000e+13
-3.830839700000000098e-02,3.591412299999999919e-02,9.639350000000000307e+00,7.902695159682700000e+13
-3.830839700000000098e-02,3.591412299999999919e-02,9.639350000000000307e+00,7.902695359816000000e+13
-3.830839700000000098e-02,3.591412299999999919e-02,9.639350000000000307e+00,7.902695559956000000e+13
-4.070267000000000329e-02,3.591412299999999919e-02,9.636955999999999634e+00,7.902695760089300000e+13
-4.070267000000000329e-02,3.591412299999999919e-02,9.634562000000000737e+00,7.902695960229300000e+13
-4.549122199999999783e-02,3.591412299999999919e-02,9.634562000000000737e+00,7.902696160362600000e+13
-4.549122199999999783e-02,3.830839700000000098e-02,9.634562000000000737e+00,7.902696360495900000e+13
-4.549122199999999783e-02,3.830839700000000098e-02,9.636955999999999634e+00,7.902696560625900000e+13
-4.309694499999999762e-02,4.070267000000000329e-02,9.639350000000000307e+00,7.902696760762500000e+13
-3.591412299999999919e-02,4.070267000000000329e-02,9.641745000000000232e+00,7.902696960879100000e+13
-3.591412299999999919e-02,4.788549599999999962e-02,9.641745000000000232e+00,7.902697160942400000e+13
-3.591412299999999919e-02,4.788549599999999962e-02,9.641745000000000232e+00,7.902697361075700000e+13
-3.591412299999999919e-02,4.788549599999999962e-02,9.641745000000000232e+00,7.902697561202300000e+13
-3.591412299999999919e-02,4.788549599999999962e-02,9.639350000000000307e+00,7.902697761332300000e+13
-3.591412299999999919e-02,4.788549599999999962e-02,9.641745000000000232e+00,7.902697961485600000e+13
-3.830839700000000098e-02,3.830839700000000098e-02,9.646532999999999802e+00,7.902698161625600000e+13
-3.830839700000000098e-02,3.591412299999999919e-02,9.639350000000000307e+00,7.902698361762200000e+13
-4.070267000000000329e-02,3.591412299999999919e-02,9.639350000000000307e+00,7.902698561895500000e+13
-4.309694499999999762e-02,3.591412299999999919e-02,9.639350000000000307e+00,7.902698762035500000e+13
-5.027977000000000141e-02,3.591412299999999919e-02,9.632168000000000063e+00,7.902698962175500000e+13
-5.267404800000000109e-02,3.591412299999999919e-02,9.632168000000000063e+00,7.902699162308800000e+13
-5.267404800000000109e-02,3.351984999999999687e-02,9.632168000000000063e+00,7.902699362435400000e+13
-5.506831999999999699e-02,3.351984999999999687e-02,9.632168000000000063e+00,7.902699562545400000e+13
-5.506831999999999699e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902699762685400000e+13
-5.506831999999999699e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902699962818700000e+13
-5.506831999999999699e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902700162955300000e+13
-4.549122199999999783e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902700363095300000e+13
-4.549122199999999783e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902700563221900000e+13
-4.549122199999999783e-02,2.873129799999999887e-02,9.636955999999999634e+00,7.902700763358500000e+13
-4.549122199999999783e-02,2.633702400000000055e-02,9.634562000000000737e+00,7.902700963491800000e+13
-4.549122199999999783e-02,2.394274799999999981e-02,9.627378999999999465e+00,7.902701163625100000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.627378999999999465e+00,7.902701363768400000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.627378999999999465e+00,7.902701563895000000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902701764035000000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.627378999999999465e+00,7.902701964171600000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902702164304900000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902702364444900000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902702564578200000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902702764704800000e+13
-5.267404800000000109e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902702964841400000e+13
-5.027977000000000141e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902703165134700000e+13
-4.309694499999999762e-02,2.394274799999999981e-02,9.632168000000000063e+00,7.902703365268000000e+13
-4.309694499999999762e-02,2.873129799999999887e-02,9.632168000000000063e+00,7.902703565404600000e+13
-3.830839700000000098e-02,2.873129799999999887e-02,9.627378999999999465e+00,7.902703765537900000e+13
-2.873129799999999887e-02,2.873129799999999887e-02,9.622590000000000643e+00,7.902703965651200000e+13
-2.873129799999999887e-02,3.351984999999999687e-02,9.620195999999999970e+00,7.902704165784500000e+13
-2.873129799999999887e-02,3.351984999999999687e-02,9.620195999999999970e+00,7.902704365917800000e+13
-2.873129799999999887e-02,3.351984999999999687e-02,9.620195999999999970e+00,7.902704566057800000e+13
-3.351984999999999687e-02,3.351984999999999687e-02,9.620195999999999970e+00,7.902704766187800000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.624985000000000568e+00,7.902704966317800000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.624985000000000568e+00,7.902705166451100000e+13
-3.830839700000000098e-02,2.873129799999999887e-02,9.632168000000000063e+00,7.902705366591100000e+13
-3.830839700000000098e-02,2.873129799999999887e-02,9.632168000000000063e+00,7.902705566757700000e+13
-3.112557200000000066e-02,3.112557200000000066e-02,9.632168000000000063e+00,7.902705766884300000e+13
-3.112557200000000066e-02,3.112557200000000066e-02,9.632168000000000063e+00,7.902705967017600000e+13
-3.112557200000000066e-02,3.112557200000000066e-02,9.632168000000000063e+00,7.902706167157600000e+13
-3.591412299999999919e-02,3.112557200000000066e-02,9.634562000000000737e+00,7.902706367284200000e+13
-3.830839700000000098e-02,2.873129799999999887e-02,9.634562000000000737e+00,7.902706567420800000e+13
-3.830839700000000098e-02,2.873129799999999887e-02,9.634562000000000737e+00,7.902706767560800000e+13
-3.830839700000000098e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902706967694100000e+13
-4.070267000000000329e-02,2.154847199999999907e-02,9.629773000000000138e+00,7.902707167837400000e+13
-4.070267000000000329e-02,2.154847199999999907e-02,9.629773000000000138e+00,7.902707367970700000e+13
-4.549122199999999783e-02,1.915419800000000075e-02,9.629773000000000138e+00,7.902707568104000000e+13
-4.788549599999999962e-02,1.915419800000000075e-02,9.624985000000000568e+00,7.902707768234000000e+13
-4.788549599999999962e-02,1.915419800000000075e-02,9.629773000000000138e+00,7.902707968437300000e+13
-4.788549599999999962e-02,1.915419800000000075e-02,9.632168000000000063e+00,7.902708168570600000e+13
-5.746259499999999826e-02,2.154847199999999907e-02,9.632168000000000063e+00,7.902708368723900000e+13
-5.746259499999999826e-02,1.915419800000000075e-02,9.629773000000000138e+00,7.902708568930500000e+13
-5.746259499999999826e-02,1.915419800000000075e-02,9.629773000000000138e+00,7.902708769070500000e+13
-5.985686999999999952e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902708969210500000e+13
-5.985686999999999952e-02,2.394274799999999981e-02,9.629773000000000138e+00,7.902709169183800000e+13
-5.985686999999999952e-02,2.394274799999999981e-02,9.627378999999999465e+00,7.902709369317100000e+13
-5.985686999999999952e-02,3.112557200000000066e-02,9.627378999999999465e+00,7.902709569460400000e+13
-5.985686999999999952e-02,2.873129799999999887e-02,9.629773000000000138e+00,7.902709769593700000e+13
-6.225114300000000184e-02,3.112557200000000066e-02,9.629773000000000138e+00,7.902709969737000000e+13
-5.506831999999999699e-02,3.112557200000000066e-02,9.629773000000000138e+00,7.902710169867000000e+13
-4.549122199999999783e-02,3.112557200000000066e-02,9.634562000000000737e+00,7.902710370000300000e+13
-4.549122199999999783e-02,3.112557200000000066e-02,9.636955999999999634e+00,7.902710570130300000e+13
-4.549122199999999783e-02,3.112557200000000066e-02,9.636955999999999634e+00,7.902710770263600000e+13
-4.549122199999999783e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902710970396900000e+13
-4.549122199999999783e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902711170533500000e+13
-4.070267000000000329e-02,3.351984999999999687e-02,9.636955999999999634e+00,7.902711370663500000e+13
-4.549122199999999783e-02,2.394274799999999981e-02,9.636955999999999634e+00,7.902711570790100000e+13
-4.549122199999999783e-02,2.873129799999999887e-02,9.639350000000000307e+00,7.902711770926700000e+13
-4.070267000000000329e-02,2.873129799999999887e-02,9.634562000000000737e+00,7.902711971056700000e+13
-4.070267000000000329e-02,2.873129799999999887e-02,9.634562000000000737e+00,7.902712171183300000e+13
-3.830839700000000098e-02,2.873129799999999887e-02,9.634562000000000737e+00,7.902712371319900000e+13
-3.591412299999999919e-02,3.591412299999999919e-02,9.632168000000000063e+00,7.902712571453200000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.624985000000000568e+00,7.902712771579800000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.622590000000000643e+00,7.902712971716400000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.622590000000000643e+00,7.902713171843000000e+13
-3.112557200000000066e-02,3.591412299999999919e-02,9.622590000000000643e+00,7.902713371976300000e+13
-3.351984999999999687e-02,3.591412299999999919e-02,9.624985000000000568e+00,7.902713572112900000e+13
-3.591412299999999919e-02,3.591412299999999919e-02,9.627378999999999465e+00,7.902713772252900000e+13
-3.830839700000000098e-02,3.351984999999999687e-02,9.629773000000000138e+00,7.902713972309500000e+13
-3.830839700000000098e-02,3.351984999999999687e-02,9.634562000000000737e+00,7.902714172446100000e+13
-3.591412299999999919e-02,3.591412299999999919e-02,9.634562000000000737e+00,7.902714372556100000e+13
-3.591412299999999919e-02,3.351984999999999687e-02,9.629773000000000138e+00,7.902714572622700000e+13
-3.591412299999999919e-02,3.351984999999999687e-02,9.639350000000000307e+00,7.902714772752700000e+13
-3.591412299999999919e-02,3.351984999999999687e-02,9.641745000000000232e+00,7.902714972882700000e+13
-3.591412299999999919e-02,3.351984999999999687e-02,9.639350000000000307e+00,7.902715173016000000e+13
-3.591412299999999919e-02,3.351984999999999687e-02,9.634562000000000737e+00,7.902715373152600000e+13
-3.830839700000000098e-02,3.351984999999999687e-02,9.634562000000000737e+00,7.902715573295900000e+13
-3.830839700000000098e-02,3.351984999999999687e-02,9.641745000000000232e+00,7.902715773429200000e+13
